tweet_id,lang,tweet_text,date,metrics
1189961327273553921,de,b'Die #CVP setzt sich fr die bessere Vereinbarkeit von Familie und Beruf ein - auch fr Adoptiveltern. #Gleichstellung Dank dem Vorstoss von CVP-Nationalrat @MarcoRomanoPPD kommen wir dabei einen Schritt weiter.  https://t.co/3IJDWeGMgN',2019-10-31 17:44:23+00:00,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
1189911070216990722,de,b'RT @martin_candinas: Schnelleres Internet in der Grundversorgung ab 2020. Der Bundesrat setzt meine Motion endlich um. Weitere Schritte ms',2019-10-31 14:24:41+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1189897343782531073,de,b'Die berbrckungsleistungen fr ltere Arbeitslose sind richtig und wichtig. Die #CVP wird sich weiterhin fr eine faire und soziale Wirtschaft einsetzen. Denn die Wirtschaft ist fr die Menschen da nicht die Menschen fr die Wirtschaft. https://t.co/mLukAt7xeZ',2019-10-31 13:30:08+00:00,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 18, 'quote_count': 0}"
1189529859749502981,de,b'Eine starke Botschaft des Bundesrates zu den berbrckungsleistungen. Damit wird gezielt die soziale Sicherheit der Betroffenen erhht und zugleich werden die inlndischen Fachkrfte gestrkt. https://t.co/HhpeUcO8QO',2019-10-30 13:09:53+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}"
1189479304247304192,de,b'Die #CVP ist erfreut ber den Entscheid der Kommissionen und setzt sich weiterhin dafr ein dass die Opfer frsorgerischer Zwangsmassnahmen vollumfnglich von der erkmpften Wiedergutmachung profitieren knnen. Diese darf nicht verkleinert werden.https://t.co/Xra87UNAZV',2019-10-30 09:49:00+00:00,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
1189441497172774912,de,b'Mit der geplanten #Steuerreform der #OECD drohen innovativen und exportorientierten Lnder weniger Gewinnsteuer-Einnahmen. Die #CVP fordert dass sich die Schweiz frhzeitig mit dieser Entwicklung auseinandersetzt. Wir mssen unsere Strken frdern! https://t.co/4DipohG6o4',2019-10-30 07:18:46+00:00,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
1189226020085391360,fr,b'Climat: Il ny a plus de temps  perdre !  https://t.co/xahKzde2LV',2019-10-29 17:02:32+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
1189224513432674304,de,b'Die #CVP war im Stnderat massgeblich an der Totalrevision des #CO2-Gesetzes beteiligt. Die griffigen mehrheitsfhigen und umsetzbaren Massnahmen mssen jetzt schnell umgesetzt werden. https://t.co/jOC1hNdbmH',2019-10-29 16:56:33+00:00,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 24, 'quote_count': 3}"
1189091811307991040,fr,b'Selon des tudes trangres 20 % des traitements mdicaux ne sont pas ncessaires. En Suisse 16 milliards de francs (!) sont gaspills chaque anne. Il est grand temps de mettre en place le #freinauxcots de la sant du #PDC ! https://t.co/BaokfgJUR8',2019-10-29 08:09:14+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
1188787045973614593,de,b'@StettlerRoger @SNB_BNS_de Eine Zinserhhung htte eine Frankenaufwertung zur Folge. Diese wrde der Wirtschaft schaden insbesondere der Exportwirtschaft.',2019-10-28 11:58:13+00:00,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
1187761199611559937,de,b'Die Kritik an der Negativzinspolitik der SNB wird lauter. Doch auch eine Zinserhhung der SNB htte schwerwiegende Folgen fr die Schweiz. Die #CVP verlangt dass der Bundesrat Antworten hat fr alle Flle: https://t.co/dy5ddBEdxL https://t.co/cK8uO0Q6q8',2019-10-25 16:01:52+00:00,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}"
1187733535786000389,de,b'Es ist ein Fakt die Gesundheitskosten steigen und steigen  alleine seit dem Jahr 2000 um 300 Franken pro Person monatlich!  Hchste Zeit fr die Kostenbremse der CVP! https://t.co/bdTi2ZtT6i',2019-10-25 14:11:56+00:00,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 18, 'quote_count': 1}"
