tweet_id,lang,tweet_text,date,metrics
1189564518361456640,fr,b'Prestations transitoires : lusam demande de corriger le projet https://t.co/T64iy1gN1k',2019-10-30 15:27:36+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1189549136808464384,de,b'#Sozialstaat #Arbeitsmarkt #Integration sgv fordert Korrektur bei berbrckungsleistungen https://t.co/ujtaYDqf9M',2019-10-30 14:26:29+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1189530954781450241,fr,b'COP25 sur le #climat : rendre lAccord de Paris concrtement ralisable https://t.co/dJRNDv20QL',2019-10-30 13:14:14+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1189514967294328832,de,b'#Klimapolitik 25. UN Klimakonferenz: Paris konkret umsetzbar machen https://t.co/011UkJpTE0',2019-10-30 12:10:42+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1187701400396013574,de,b'#Strommarkt Nach zwlf Jahren wird Carlo Schmid-Sutter sein Amt als Prsident der Elektrizittskommission ElCom abgeben so verlangt es die Amtszeitbeschrnkung. Das Interview zur Entwicklung des Schweizer Stromnetzes und mglichen zuknftigen Risiken. https://t.co/WVigqdEBl5',2019-10-25 12:04:14+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
1187695152086822912,de,b'https://t.co/Bwy3xCSe9a - die Zeitung der Schweizer #KMU: Jetzt die aktuelle Ausgabe der Schweizerischen Gewerbezeitung #sgz online lesen! https://t.co/F8BIk921N7',2019-10-25 11:39:25+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1187019798024282122,fr,b'Initiatives logement et de limitation  lusam adopte ses consignes de vote https://t.co/0Jz62C5Uoj',2019-10-23 14:55:48+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1187019235500924931,de,b'#Eigentumsgarantie #Fderalismus #Personenfreizgigkeit Wohnungs- und Begrenzungsinitiative  der sgv fasst zwei Nein-Parolen https://t.co/2QWPRpsvHT',2019-10-23 14:53:34+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 2}"
1186303699179724801,de,b'#Klimawandel FOKUS KMU zum Thema Klimaschutz: Innovation vs. Verbote: Wie Holcim mit Hilfe der @info_enaw nachhaltig produziert und der #Klimaschutz-Talk zur Frage: Wie weit darf die finanzielle Belastung gehen? auf Tele M1 @TeleBaernTV &amp; @TeleZueri https://t.co/KzQwbe1sWa',2019-10-21 15:30:16+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
1184053208303452160,fr,b'LUnion suisse des arts et mtiers vient de lancer son nouveau site Internet. La nouvelle prsentation en ligne sduit par sa grande convivialit ainsi que par des fonctionnalits de recherche considrablement amliores. - https://t.co/P1XHD0xFe2 https://t.co/ExK2qwINh5',2019-10-15 10:27:38+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1184049836515090432,de,b'Der Schweizerische Gewerbeverband sgv hat seine neue Website lanciert. Diese besticht durch hohe Benutzungsfreundlichkeit sowie markant verbesserte Suchfunktionalitten. Entdecken Sie die Vorzge der neuen sgv-Website. Wir freuen uns auf Ihren Besuch! - https://t.co/v35AyVCxhc https://t.co/4qdjoA1rw9',2019-10-15 10:14:14+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
1181230259192115200,de,b'#Digitalisierung Sehen Sie in der aktuellen Ausgabe von FOKUS KMU das Gesprch zum Thema Print versus Online: Was bringt die Zukunft?. Zudem: Die Strassenumfrage zu den National- &amp; Stnderatswahlen. Jetzt auf Tele M1 @TeleBaernTV &amp; @TeleZueri https://t.co/16IJxEnEQc',2019-10-07 15:30:14+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1181109743038935040,de,b'Unntige #Regulierungskosten belasten vor allem die KMU. Der Abbau dieser Regulierungskosten setzt unternehmerische Krfte frei. Einsehen will dies die Politik aber noch immer nicht. Der Kommentar von sgv-Direktor und FDP-Nationalrat Hans-Ulrich Bigler. https://t.co/YzMXa4leOd https://t.co/d3GpITUoWn',2019-10-07 07:31:21+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1178603245654163458,de,b'RT @hs_politik: Gut frs #Klima gut frs Portemonnaie: #HotellerieSuisse-Prsident @ZulligAndreas konnte den Heizlverbrauch im Schweizer',2019-09-30 09:31:25+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1177587794266464256,fr,b'#politiquenergtique #marchlectricit Lusam approuve la libralisation complte du march de llectricit https://t.co/B01LbY3zzA https://t.co/BqkARyfBsC',2019-09-27 14:16:23+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
